,year,month,intent,police,sex,age,race,hispanic,place,education
13186,2012,3,Suicide,0,M,29,White,100,Home,HS/GED
13187,2012,2,Homicide,0,F,36,White,100,Other specified,Less than HS
13188,2012,3,Suicide,0,M,87,White,100,Other specified,Less than HS
13189,2012,4,Suicide,0,M,83,White,100,Home,Less than HS
13190,2012,4,Suicide,0,M,40,White,100,Other specified,HS/GED
13191,2012,4,Homicide,0,M,27,Black,100,Other specified,Less than HS
13192,2012,4,Suicide,0,F,63,White,100,Home,Some college
13193,2012,2,Homicide,0,M,70,White,100,Home,HS/GED
13194,2012,4,Suicide,0,M,43,White,100,Home,HS/GED
13195,2012,4,Suicide,0,M,14,White,100,Home,Less than HS
13196,2012,4,Suicide,0,F,47,White,100,Home,Some college
13197,2012,4,Suicide,0,M,83,White,100,Home,Less than HS
13198,2012,4,Suicide,0,F,42,White,100,Home,Less than HS
13199,2012,3,Accidental,0,M,43,White,100,Other specified,HS/GED
13200,2012,4,Suicide,0,M,22,White,100,Home,Some college
13201,2012,3,Homicide,0,M,44,White,100,Other specified,Less than HS
13202,2012,3,Homicide,0,M,46,White,100,Other specified,HS/GED
13203,2012,4,Suicide,0,M,74,White,100,Home,BA+
13204,2012,3,Suicide,0,M,26,White,100,Home,Less than HS
13205,2012,3,Homicide,0,M,41,Black,100,Other specified,HS/GED
13206,2012,3,Homicide,0,F,50,White,100,Home,HS/GED
13207,2012,4,Suicide,0,M,75,White,100,Home,Some college
13208,2012,4,Suicide,0,M,38,White,100,Home,Less than HS
13209,2012,4,Suicide,0,M,31,White,100,Other specified,Some college
13210,2012,4,Suicide,0,M,51,White,100,Other specified,HS/GED
13211,2012,4,Homicide,0,F,27,Black,100,Home,Some college
13212,2012,4,Suicide,0,M,18,White,100,Other specified,Less than HS
13213,2012,4,Suicide,0,M,40,White,100,Other specified,BA+
13214,2012,4,Suicide,0,M,74,White,100,Home,BA+
13215,2012,4,Accidental,0,F,46,White,100,Home,HS/GED
13216,2012,4,Homicide,0,M,30,White,100,Home,HS/GED
13217,2012,4,Suicide,0,M,26,White,100,Home,Some college
13218,2012,4,Suicide,0,M,45,White,100,Home,BA+
13219,2012,4,Suicide,0,M,41,White,100,Other specified,HS/GED
13220,2012,3,Suicide,0,M,45,White,100,Home,HS/GED
13221,2012,4,Homicide,0,M,15,Black,100,Home,Less than HS
13222,2012,5,Homicide,0,F,38,White,100,Home,BA+
13223,2012,5,Suicide,0,M,53,White,100,Home,HS/GED
13224,2012,4,Accidental,0,F,1,Hispanic,210,Home,Less than HS
13225,2012,4,Suicide,0,F,38,White,100,Home,HS/GED
13226,2012,4,Suicide,0,M,75,White,100,Other unspecified,HS/GED
13227,2012,2,Undetermined,0,M,49,White,100,Farm,HS/GED
13228,2012,5,Suicide,0,M,70,White,100,Home,Less than HS
13229,2012,5,Suicide,0,M,77,White,100,Home,HS/GED
13230,2012,4,Suicide,0,M,88,White,100,Home,Less than HS
13231,2012,5,Suicide,0,M,51,White,100,Home,Less than HS
13232,2012,4,Suicide,0,M,58,White,100,Other specified,Less than HS
13233,2012,5,Suicide,0,F,25,White,100,Home,Some college
13234,2012,5,Suicide,0,F,54,White,100,Home,HS/GED
13235,2012,5,Suicide,0,M,61,White,100,Other specified,BA+
13236,2012,5,Suicide,0,M,54,White,100,Home,BA+
13237,2012,4,Homicide,0,M,29,White,100,Home,HS/GED
13238,2012,5,Suicide,0,M,76,White,100,Other specified,HS/GED
13239,2012,4,Suicide,0,M,69,White,100,Home,BA+
13240,2012,4,Suicide,0,M,29,White,100,Home,HS/GED
13241,2012,5,Suicide,0,M,35,White,100,Home,Some college
13242,2012,3,Suicide,0,F,30,Hispanic,270,Home,Some college
13243,2012,4,Suicide,0,F,67,White,100,Home,BA+
13244,2012,5,Suicide,0,M,49,White,100,Home,HS/GED
13245,2012,5,Suicide,0,M,31,White,100,Other specified,HS/GED
13246,2012,5,Suicide,0,M,27,White,100,Other specified,HS/GED
13247,2012,5,Suicide,0,M,57,White,100,Home,HS/GED
13248,2012,4,Suicide,0,M,67,White,100,Home,HS/GED
13249,2012,5,Suicide,0,M,48,White,100,Home,BA+
13250,2012,5,Suicide,0,F,37,White,100,Home,Some college
13251,2012,5,Homicide,0,F,38,White,100,Home,BA+
13252,2012,4,Suicide,0,M,31,White,100,Other specified,Some college
13253,2012,5,Suicide,0,M,70,White,100,Home,Less than HS
13254,2012,4,Suicide,0,M,19,White,100,Home,Less than HS
13255,2012,4,Homicide,0,F,36,White,100,Other specified,Some college
13256,2012,5,Homicide,0,F,24,Black,100,Other specified,HS/GED
13257,2012,5,Suicide,0,F,92,White,100,Home,HS/GED
13258,2012,5,Suicide,0,M,50,White,100,Other specified,Some college
13259,2012,6,Suicide,0,M,26,Black,100,Home,HS/GED
13260,2012,4,Suicide,0,M,52,White,100,Other specified,HS/GED
13261,2012,5,Suicide,0,M,56,White,100,Home,HS/GED
13262,2012,5,Suicide,0,M,76,White,100,Home,Some college
13263,2012,5,Suicide,0,M,76,White,100,Other specified,HS/GED
13264,2012,5,Suicide,0,M,26,White,100,Other specified,Less than HS
13265,2012,5,Homicide,0,M,24,Black,100,Other specified,HS/GED
13266,2012,5,Homicide,0,M,49,Black,100,Street,Some college
13267,2012,5,Homicide,0,M,21,White,100,Home,HS/GED
13268,2012,5,Homicide,0,M,54,White,100,Home,Some college
13269,2012,6,Suicide,0,F,64,White,100,Home,Less than HS
13270,2012,4,Homicide,0,M,37,Black,100,Street,HS/GED
13271,2012,5,Homicide,0,F,35,White,100,Street,Some college
13272,2012,5,Suicide,0,F,51,White,100,Home,HS/GED
13273,2012,5,Suicide,0,F,54,White,100,Home,HS/GED
13274,2012,6,Homicide,0,M,67,White,100,Home,HS/GED
13275,2012,5,Suicide,0,F,62,White,100,Street,HS/GED
13276,2012,5,Suicide,0,M,22,White,100,Home,Some college
13277,2012,6,Suicide,0,M,35,White,100,Other specified,Some college
13278,2012,5,Suicide,0,M,64,White,100,Home,HS/GED
13279,2012,5,Suicide,0,M,42,Black,100,Other specified,Some college
13280,2012,3,Homicide,0,M,22,White,100,Other specified,Less than HS
13281,2012,5,Suicide,0,M,25,White,100,Other specified,HS/GED
13282,2012,5,Suicide,0,F,69,White,100,Home,Some college
13283,2012,5,Suicide,0,M,19,White,100,Other specified,HS/GED
13284,2012,4,Homicide,0,M,46,White,100,Home,HS/GED
13285,2012,5,Suicide,0,M,58,White,100,Home,BA+
13286,2012,3,Suicide,0,M,23,White,100,Home,BA+
13287,2012,5,Suicide,0,M,66,White,100,Other specified,BA+
13288,2012,6,Homicide,0,M,43,White,100,Other specified,Less than HS
13289,2012,5,Suicide,0,M,73,White,100,Home,HS/GED
13290,2012,6,Suicide,0,M,59,White,100,Home,HS/GED
13291,2012,6,Suicide,0,M,26,White,100,Home,HS/GED
13292,2012,6,Suicide,0,M,59,White,100,Home,Less than HS
13293,2012,5,Homicide,0,M,22,Black,100,Other specified,HS/GED
13294,2012,6,Suicide,0,M,42,White,100,Home,Some college
13295,2012,4,Homicide,0,F,35,Black,100,Street,HS/GED
13296,2012,6,Suicide,0,F,58,White,100,Other specified,HS/GED
13297,2012,3,Suicide,0,M,43,White,100,Other specified,Some college
13298,2012,6,Suicide,0,M,51,Black,100,Street,HS/GED
13299,2012,6,Suicide,0,M,46,White,100,Street,Less than HS
13300,2012,6,Suicide,0,F,68,White,100,Home,BA+
13301,2012,6,Suicide,0,M,18,Black,100,Other specified,HS/GED
13302,2012,3,Suicide,0,M,64,White,100,Home,HS/GED
13303,2012,5,Homicide,0,M,55,White,100,Home,Less than HS
13304,2012,6,Suicide,0,M,64,White,100,Home,HS/GED
13305,2012,6,Suicide,0,M,33,White,100,Other specified,HS/GED
13306,2012,3,Homicide,0,M,44,White,100,Home,HS/GED
13307,2012,6,Suicide,0,M,14,White,100,Other specified,Less than HS
13308,2012,6,Homicide,0,F,15,Black,100,Street,Less than HS
13309,2012,6,Suicide,0,M,25,White,100,Other specified,Less than HS
13310,2012,5,Suicide,0,F,18,White,100,Home,HS/GED
13311,2012,5,Suicide,0,F,56,White,100,Home,BA+
13312,2012,7,Suicide,0,M,77,White,100,Other specified,HS/GED
13313,2012,7,Suicide,0,M,60,White,100,Home,HS/GED
13314,2012,6,Homicide,0,M,32,White,100,Home,HS/GED
13315,2012,5,Accidental,0,M,54,Black,100,Other unspecified,Some college
13316,2012,6,Suicide,0,M,43,White,100,Home,HS/GED
13317,2012,3,Suicide,0,M,50,White,100,Other specified,HS/GED
13318,2012,7,Suicide,0,M,37,White,100,Home,HS/GED
13319,2012,6,Homicide,0,F,51,White,100,Other specified,Some college
13320,2012,5,Homicide,0,M,23,Black,100,Other specified,Less than HS
13321,2012,5,Homicide,0,M,29,Black,100,Other specified,Less than HS
13322,2012,5,Homicide,0,F,35,White,100,Other specified,HS/GED
13323,2012,6,Suicide,0,M,32,White,100,Home,HS/GED
13324,2012,6,Suicide,0,F,62,White,100,Home,BA+
13325,2012,6,Suicide,0,M,69,White,100,Other specified,Less than HS
13326,2012,5,Homicide,0,M,19,Black,100,Other specified,Less than HS
13327,2012,7,Suicide,0,M,42,White,100,Home,HS/GED
13328,2012,6,Suicide,0,M,82,White,100,Home,HS/GED
13329,2012,5,Suicide,0,M,29,White,100,Home,HS/GED
13330,2012,5,Suicide,0,F,55,White,100,Other specified,Some college
13331,2012,5,Homicide,0,M,51,White,100,Home,HS/GED
13332,2012,6,Suicide,0,M,77,White,100,Home,BA+
13333,2012,4,Suicide,0,M,72,Black,100,Home,HS/GED
13334,2012,6,Suicide,0,M,40,White,100,Home,HS/GED
13335,2012,6,Suicide,0,M,89,White,100,Home,Less than HS
13336,2012,6,Suicide,0,M,85,White,100,Home,HS/GED
13337,2012,7,Suicide,0,M,58,White,100,Street,Some college
13338,2012,7,Homicide,0,M,33,Hispanic,210,Home,Less than HS
13339,2012,6,Homicide,1,M,59,White,100,NA,HS/GED
13340,2012,6,Suicide,0,M,20,White,100,Home,Less than HS
13341,2012,7,Accidental,0,M,18,White,100,Farm,HS/GED
13342,2012,6,Suicide,0,M,37,White,100,Home,HS/GED
13343,2012,7,Homicide,0,M,5,Black,100,Home,Less than HS
13344,2012,7,Homicide,0,F,26,Black,100,Home,Some college
13345,2012,7,Suicide,0,M,32,White,100,Home,HS/GED
13346,2012,7,Suicide,0,M,51,White,100,Home,HS/GED
13347,2012,7,Suicide,0,M,27,White,100,Other specified,HS/GED
13348,2012,7,Homicide,0,M,6,Black,100,Home,Less than HS
13349,2012,7,Suicide,0,M,67,White,100,Other specified,HS/GED
13350,2012,7,Suicide,0,M,17,White,100,Other specified,Less than HS
13351,2012,7,Suicide,0,M,41,White,100,Home,HS/GED
13352,2012,7,Suicide,0,M,52,White,100,Home,HS/GED
13353,2012,7,Suicide,0,F,47,White,100,Other specified,HS/GED
13354,2012,6,Suicide,0,M,72,White,100,Home,HS/GED
13355,2012,6,Homicide,0,F,35,White,100,Home,HS/GED
13356,2012,6,Suicide,0,M,21,White,100,Home,Some college
13357,2012,7,Suicide,0,M,67,White,100,Home,HS/GED
13358,2012,4,Homicide,0,M,43,White,100,Other specified,HS/GED
13359,2012,7,Suicide,0,M,82,White,100,Home,Less than HS
13360,2012,7,Suicide,0,F,22,White,100,Other specified,Some college
13361,2012,7,Suicide,0,M,60,White,100,Home,Some college
13362,2012,8,Suicide,0,F,36,White,100,Home,HS/GED
13363,2012,7,Suicide,0,F,51,White,100,Home,Some college
13364,2012,8,Suicide,0,M,45,White,100,Home,BA+
13365,2012,7,Homicide,0,M,35,Black,100,Other specified,HS/GED
13366,2012,6,Suicide,0,M,44,White,100,Home,Less than HS
13367,2012,5,Suicide,0,M,27,Black,100,Home,Less than HS
13368,2012,5,Homicide,0,M,41,Black,100,Home,Some college
13369,2012,7,Accidental,0,M,30,White,100,Home,Less than HS
13370,2012,6,Homicide,0,M,34,White,100,Other specified,HS/GED
13371,2012,8,Suicide,0,M,19,White,100,Home,Less than HS
13372,2012,7,Suicide,0,M,80,White,100,Home,HS/GED
13373,2012,6,Suicide,0,M,31,White,100,Home,HS/GED
13374,2012,7,Suicide,0,M,82,White,100,Home,HS/GED
13375,2012,6,Homicide,0,M,23,White,100,Home,Less than HS
13376,2012,7,Suicide,0,M,59,White,100,Home,HS/GED
13377,2012,6,Suicide,0,M,24,White,100,Home,HS/GED
13378,2012,7,Suicide,0,M,83,White,100,Home,HS/GED
13379,2012,5,Suicide,0,F,25,Black,100,Home,HS/GED
13380,2012,7,Suicide,0,M,62,White,100,Home,HS/GED
13381,2012,6,Homicide,0,M,19,Black,100,Other specified,Some college
13382,2012,6,Suicide,0,M,33,White,100,Home,HS/GED
13383,2012,6,Suicide,0,M,37,White,100,Other specified,Some college
13384,2012,6,Homicide,0,M,30,White,100,Other specified,Less than HS
13385,2012,6,Suicide,0,M,47,White,100,Home,HS/GED
13386,2012,8,Suicide,0,M,25,White,100,Home,HS/GED
13387,2012,2,Homicide,1,M,40,White,100,NA,Some college
13388,2012,8,Suicide,0,M,22,White,100,Home,Less than HS
13389,2012,2,Suicide,0,M,53,Black,100,Home,HS/GED
13390,2012,7,Suicide,0,M,26,White,100,Home,HS/GED
13391,2012,7,Suicide,0,M,73,White,100,Home,Less than HS
13392,2012,7,Accidental,0,F,71,White,100,Home,Less than HS
13393,2012,6,Suicide,0,M,23,White,100,Other specified,BA+
13394,2012,8,Suicide,0,M,52,White,100,Other specified,HS/GED
13395,2012,7,Suicide,0,F,62,White,100,Home,Some college
13396,2012,6,Homicide,0,M,44,White,100,Street,HS/GED
13397,2012,7,Suicide,0,M,54,White,100,Other specified,HS/GED
13398,2012,7,Suicide,0,M,86,White,100,Home,HS/GED
13399,2012,8,Suicide,0,M,58,White,100,Home,HS/GED
13400,2012,8,Suicide,0,M,66,White,100,Other unspecified,Some college
13401,2012,7,Suicide,0,M,32,White,100,Home,Less than HS
13402,2012,8,Suicide,0,M,38,White,100,Home,Some college
13403,2012,7,Suicide,0,M,20,White,100,Other specified,HS/GED
13404,2012,8,Suicide,0,M,59,White,100,Home,HS/GED
13405,2012,7,Suicide,0,M,82,White,100,Home,HS/GED
13406,2012,8,Suicide,0,F,51,White,100,Home,HS/GED
13407,2012,8,Suicide,0,M,55,White,100,Farm,HS/GED
13408,2012,8,Suicide,0,F,17,White,100,Home,Less than HS
13409,2012,7,Homicide,0,F,76,White,100,Home,HS/GED
13410,2012,8,Suicide,0,M,16,White,100,Home,Less than HS
13411,2012,8,Homicide,0,M,16,Black,100,Home,Less than HS
13412,2012,8,Suicide,0,M,57,White,100,Other specified,BA+
13413,2012,8,Accidental,0,M,59,White,100,Home,HS/GED
13414,2012,7,Suicide,0,F,56,White,100,Home,HS/GED
13415,2012,7,Homicide,0,F,24,Black,100,Other specified,Some college
13416,2012,7,Suicide,0,F,28,Black,100,Home,Some college
13417,2012,5,Homicide,0,M,44,Hispanic,210,Residential institution,HS/GED
13418,2012,8,Suicide,0,M,60,White,100,Other specified,HS/GED
13419,2012,7,Suicide,0,M,51,White,100,Other specified,Some college
13420,2012,8,Homicide,0,M,26,Hispanic,210,Home,Less than HS
13421,2012,8,Homicide,1,M,38,White,100,NA,HS/GED
13422,2012,8,Suicide,0,M,76,White,100,Home,HS/GED
13423,2012,8,Homicide,0,F,44,Black,100,Home,BA+
13424,2012,8,Suicide,0,M,36,Black,100,Home,HS/GED
13425,2012,8,Suicide,0,M,23,White,100,Home,HS/GED
13426,2012,8,Suicide,0,M,79,White,100,Home,Less than HS
13427,2012,7,Homicide,0,M,36,White,100,Home,HS/GED
13428,2012,9,Homicide,0,M,69,White,100,Other specified,BA+
13429,2012,6,Suicide,0,F,34,White,100,Home,Some college
13430,2012,7,Homicide,0,M,27,Black,100,Other specified,Less than HS
13431,2012,7,Homicide,0,M,17,Black,100,Other specified,Less than HS
13432,2012,8,Suicide,0,M,22,White,100,Home,HS/GED
13433,2012,7,Suicide,0,M,71,White,100,Other specified,Some college
13434,2012,8,Suicide,0,M,17,White,100,Street,Less than HS
13435,2012,7,Homicide,0,M,26,White,100,Street,HS/GED
13436,2012,8,Homicide,0,F,45,White,100,Home,Less than HS
13437,2012,9,Suicide,0,M,61,White,100,Home,Some college
13438,2012,9,Suicide,0,M,56,White,100,Home,HS/GED
13439,2012,8,Homicide,0,F,26,Black,100,Other specified,Some college
13440,2012,8,Homicide,0,M,20,White,100,Farm,HS/GED
13441,2012,9,Homicide,0,M,22,Black,100,Street,Less than HS
13442,2012,8,Suicide,0,M,62,White,100,Other specified,HS/GED
13443,2012,6,Homicide,0,M,24,Black,100,Other specified,Less than HS
13444,2012,7,Homicide,0,M,21,Black,100,Home,Some college
13445,2012,9,Suicide,0,M,27,White,100,Home,HS/GED
13446,2012,8,Suicide,0,M,33,White,100,Home,Some college
13447,2012,8,Suicide,0,M,61,White,100,Other specified,HS/GED
13448,2012,9,Homicide,0,M,73,White,100,Other specified,BA+
13449,2012,7,Suicide,0,M,58,White,100,Home,BA+
13450,2012,8,Suicide,0,M,90,White,100,Home,BA+
13451,2012,9,Suicide,0,M,69,White,100,Other specified,BA+
13452,2012,8,Suicide,0,M,30,White,100,Home,Some college
13453,2012,9,Suicide,0,M,67,White,100,Home,HS/GED
13454,2012,6,Suicide,0,M,19,Black,100,Home,Some college
13455,2012,9,Suicide,0,M,32,White,100,Home,BA+
13456,2012,9,Suicide,0,M,22,White,100,Home,HS/GED
13457,2012,8,Suicide,0,M,56,White,100,Home,BA+
13458,2012,9,Suicide,0,M,19,White,100,Home,Some college
13459,2012,9,Homicide,0,F,83,White,100,Home,HS/GED
13460,2012,9,Suicide,0,M,80,White,100,Home,HS/GED
13461,2012,7,Homicide,0,M,16,Black,100,Other specified,Less than HS
13462,2012,9,Suicide,0,M,36,White,100,Home,Some college
13463,2012,8,Homicide,0,M,82,White,100,Home,HS/GED
13464,2012,9,Suicide,0,M,42,White,100,Home,HS/GED
13465,2012,9,Suicide,0,M,68,White,100,Home,BA+
13466,2012,9,Suicide,0,M,31,White,100,Home,HS/GED
13467,2012,9,Suicide,0,M,61,White,100,Home,Less than HS
13468,2012,9,Suicide,0,M,25,White,100,Other specified,HS/GED
13469,2012,9,Suicide,0,F,64,White,100,Other specified,BA+
13470,2012,6,Accidental,0,M,47,White,100,Home,Less than HS
13471,2012,9,Suicide,0,M,82,White,100,Home,HS/GED
13472,2012,8,Homicide,0,M,60,Black,100,Street,HS/GED
13473,2012,9,Suicide,0,M,33,White,100,Home,Some college
13474,2012,9,Suicide,0,M,71,White,100,Home,HS/GED
13475,2012,8,Homicide,0,M,31,Black,100,Street,Some college
13476,2012,9,Homicide,0,F,64,White,100,Home,BA+
13477,2012,9,Suicide,0,M,16,White,100,Home,Less than HS
13478,2012,10,Suicide,0,M,46,White,100,Other specified,Some college
13479,2012,9,Suicide,0,M,37,Hispanic,210,Other specified,Some college
13480,2012,7,Homicide,0,F,18,White,100,Street,Less than HS
13481,2012,10,Suicide,0,M,53,White,100,Home,BA+
13482,2012,10,Suicide,0,M,63,White,100,Other specified,BA+
13483,2012,8,Suicide,0,M,29,White,100,Other specified,HS/GED
13484,2012,10,Suicide,0,M,68,White,100,Home,BA+
13485,2012,9,Suicide,0,M,68,White,100,Home,HS/GED
13486,2012,9,Suicide,0,M,22,White,100,Home,HS/GED
13487,2012,10,Homicide,0,M,35,White,100,Other specified,Less than HS
13488,2012,9,Suicide,0,M,70,White,100,Other specified,Less than HS
13489,2012,9,Suicide,0,M,55,White,100,Home,HS/GED
13490,2012,10,Suicide,0,M,46,White,100,Home,Some college
13491,2012,5,Suicide,0,M,44,Asian/Pacific Islander,100,Home,BA+
13492,2012,7,Suicide,0,F,36,White,100,Home,HS/GED
13493,2012,10,Suicide,0,M,37,White,100,Home,HS/GED
13494,2012,9,Suicide,0,M,29,White,100,Other specified,Less than HS
13495,2012,10,Suicide,0,M,88,White,100,Home,Less than HS
13496,2012,9,Suicide,0,M,67,White,100,Home,HS/GED
13497,2012,10,Suicide,0,M,71,White,100,Home,BA+
13498,2012,10,Suicide,0,F,14,White,100,Home,Less than HS
13499,2012,10,Suicide,0,M,29,White,100,Home,BA+
13500,2012,9,Homicide,0,M,18,Black,100,Other specified,Some college
13501,2012,10,Suicide,0,M,67,White,100,Home,HS/GED
13502,2012,9,Homicide,0,M,23,Black,100,Residential institution,Less than HS
13503,2012,10,Homicide,0,M,28,White,100,Home,HS/GED
13504,2012,9,Homicide,0,M,24,White,100,Other specified,HS/GED
13505,2012,10,Suicide,0,F,14,White,100,Home,Less than HS
13506,2012,10,Suicide,0,M,72,White,100,Home,BA+
13507,2012,10,Suicide,0,M,25,White,100,Other specified,HS/GED
13508,2012,10,Suicide,0,M,60,White,100,Home,HS/GED
13509,2012,10,Suicide,0,F,71,White,100,Home,BA+
13510,2012,10,Suicide,0,M,33,White,100,Home,Less than HS
13511,2012,8,Suicide,0,M,80,White,100,Home,Less than HS
13512,2012,10,Suicide,0,M,51,White,100,Home,HS/GED
13513,2012,9,Homicide,0,M,30,White,100,Street,Less than HS
13514,2012,8,Suicide,0,M,49,White,100,Other unspecified,HS/GED
13515,2012,10,Suicide,0,M,75,White,100,Home,Less than HS
13516,2012,10,Homicide,0,M,21,White,100,Home,HS/GED
13517,2012,9,Homicide,0,M,20,Black,100,Other specified,HS/GED
13518,2012,10,Suicide,0,M,42,White,100,Home,Some college
13519,2012,10,Suicide,0,M,29,White,100,Home,Less than HS
13520,2012,9,Suicide,0,M,54,White,100,Home,HS/GED
13521,2012,10,Suicide,0,F,56,White,100,Home,Some college
13522,2012,8,Homicide,0,M,46,White,100,Other specified,HS/GED
13523,2012,10,Homicide,0,M,29,White,100,Home,BA+
13524,2012,10,Suicide,0,M,30,White,100,Other specified,HS/GED
13525,2012,9,Homicide,0,M,27,Black,100,Other specified,Less than HS
13526,2012,10,Suicide,0,M,65,White,100,Home,BA+
13527,2012,10,Suicide,0,M,42,White,100,Other specified,HS/GED
13528,2012,10,Suicide,0,M,21,White,100,Home,HS/GED
13529,2012,10,Suicide,0,M,53,White,100,Home,HS/GED
13530,2012,9,Suicide,0,M,45,White,100,Other specified,Less than HS
13531,2012,9,Homicide,0,M,16,Black,100,Other unspecified,Less than HS
13532,2012,10,Homicide,0,M,31,Black,100,Other specified,HS/GED
13533,2012,10,Suicide,0,M,30,White,100,Other specified,Some college
13534,2012,10,Suicide,0,M,50,White,100,Home,Less than HS
13535,2012,10,Suicide,0,M,70,White,100,Home,HS/GED
13536,2012,9,Homicide,0,M,32,Black,100,Other specified,HS/GED
13537,2012,10,Suicide,0,F,24,White,100,Home,Some college
13538,2012,7,Homicide,0,M,35,White,100,Other specified,HS/GED
13539,2012,10,Homicide,0,F,29,Native American/Native Alaskan,100,Home,Less than HS
13540,2012,10,Suicide,0,M,50,White,100,Other unspecified,Less than HS
13541,2012,11,Suicide,0,M,35,White,100,Other specified,Less than HS
13542,2012,11,Suicide,0,M,16,White,100,Home,Less than HS
13543,2012,11,Suicide,0,F,49,White,100,Other specified,HS/GED
13544,2012,8,Homicide,0,M,58,White,100,Other specified,BA+
13545,2012,11,Suicide,0,M,52,White,100,Other specified,BA+
13546,2012,11,Suicide,0,M,54,White,100,Home,HS/GED
13547,2012,11,Suicide,0,F,57,White,100,Home,BA+
13548,2012,10,Homicide,1,M,49,White,100,NA,BA+
13549,2012,10,Suicide,0,M,48,White,100,Other specified,HS/GED
13550,2012,11,Suicide,0,M,20,White,100,Home,HS/GED
13551,2012,11,Homicide,0,F,45,White,100,Residential institution,HS/GED
13552,2012,11,Suicide,0,M,44,White,100,Other specified,HS/GED
